#phi		B   		muSC		mu  		SCm 		gap 		
0.000000	  0.0000	 130.000	125.0000	  1.0000	 0.760711959900	
0.000000	  0.0000	 130.000	125.0000	  4.0000	 0.548356499627	
0.000000	  0.0000	 130.000	125.0000	 10.0000	 0.501304964784	
0.000000	  0.0000	 500.000	125.0000	  1.0000	 0.422087161933	
0.000000	  0.0000	 500.000	125.0000	  4.0000	 0.381848191904	
0.000000	  0.0000	 500.000	125.0000	 10.0000	 0.369847043439	
0.000000	  0.0000	1250.000	125.0000	  1.0000	 0.301814017814	
0.000000	  0.0000	1250.000	125.0000	  4.0000	 0.290712494409	
0.000000	  0.0000	1250.000	125.0000	 10.0000	 0.286688093281	
0.000000	  2.0000	 130.000	125.0000	  1.0000	 0.752602170814	
0.000000	  2.0000	 130.000	125.0000	  4.0000	 0.545174777732	
0.000000	  2.0000	 130.000	125.0000	 10.0000	 0.498602388943	
0.000000	  2.0000	 500.000	125.0000	  1.0000	 0.419793749928	
0.000000	  2.0000	 500.000	125.0000	  4.0000	 0.379833179526	
0.000000	  2.0000	 500.000	125.0000	 10.0000	 0.367917876647	
0.000000	  2.0000	1250.000	125.0000	  1.0000	 0.300295668680	
0.000000	  2.0000	1250.000	125.0000	  4.0000	 0.289257018689	
0.000000	  2.0000	1250.000	125.0000	 10.0000	 0.285256555304	
0.000000	  4.0000	 130.000	125.0000	  1.0000	 0.729326623211	
0.000000	  4.0000	 130.000	125.0000	  4.0000	 0.535817886120	
0.000000	  4.0000	 130.000	125.0000	 10.0000	 0.490638052506	
0.000000	  4.0000	 500.000	125.0000	  1.0000	 0.413023007153	
0.000000	  4.0000	 500.000	125.0000	  4.0000	 0.373878960203	
0.000000	  4.0000	 500.000	125.0000	 10.0000	 0.362215910282	
0.000000	  4.0000	1250.000	125.0000	  1.0000	 0.295802360031	
0.000000	  4.0000	1250.000	125.0000	  4.0000	 0.284949173430	
0.000000	  4.0000	1250.000	125.0000	 10.0000	 0.281019295376	
0.000000	  6.0000	 130.000	125.0000	  1.0000	 0.693377565481	
0.000000	  6.0000	 130.000	125.0000	  4.0000	 0.520811685050	
0.000000	  6.0000	 130.000	125.0000	 10.0000	 0.477817475430	
0.000000	  6.0000	 500.000	125.0000	  1.0000	 0.402087754461	
0.000000	  6.0000	 500.000	125.0000	  4.0000	 0.364246457408	
0.000000	  6.0000	 500.000	125.0000	 10.0000	 0.352986927195	
0.000000	  6.0000	1250.000	125.0000	  1.0000	 0.288512674997	
0.000000	  6.0000	1250.000	125.0000	  4.0000	 0.277958397637	
0.000000	  6.0000	1250.000	125.0000	 10.0000	 0.274142304232	
0.000000	  8.0000	 130.000	125.0000	  1.0000	 0.647529726288	
0.000000	  8.0000	 130.000	125.0000	  4.0000	 0.500920920440	
0.000000	  8.0000	 130.000	125.0000	 10.0000	 0.460743701151	
0.000000	  8.0000	 500.000	125.0000	  1.0000	 0.387461786726	
0.000000	  8.0000	 500.000	125.0000	  4.0000	 0.351334386211	
0.000000	  8.0000	 500.000	125.0000	 10.0000	 0.340607601903	
0.000000	  8.0000	1250.000	125.0000	  1.0000	 0.278703214095	
0.000000	  8.0000	1250.000	125.0000	  4.0000	 0.268547516316	
0.000000	  8.0000	1250.000	125.0000	 10.0000	 0.264883176947	
0.000000	 10.0000	 130.000	125.0000	  1.0000	 0.594204543996	
0.000000	 10.0000	 130.000	125.0000	  4.0000	 0.477031559567	
0.000000	 10.0000	 130.000	125.0000	 10.0000	 0.440135329060	
0.000000	 10.0000	 500.000	125.0000	  1.0000	 0.369723198626	
0.000000	 10.0000	 500.000	125.0000	  4.0000	 0.335635108513	
0.000000	 10.0000	 500.000	125.0000	 10.0000	 0.325544578155	
0.000000	 10.0000	1250.000	125.0000	  1.0000	 0.105607068037	
0.000000	 10.0000	1250.000	125.0000	  4.0000	 0.100682820349	
0.000000	 10.0000	1250.000	125.0000	 10.0000	 0.093116683999	
0.000000	 12.0000	 130.000	125.0000	  1.0000	 0.535338802156	
0.000000	 12.0000	 130.000	125.0000	  4.0000	 0.450049312989	
0.000000	 12.0000	 130.000	125.0000	 10.0000	 0.416748936441	
0.000000	 12.0000	 500.000	125.0000	  1.0000	 0.266077333702	
0.000000	 12.0000	 500.000	125.0000	  4.0000	 0.251790784299	
0.000000	 12.0000	 500.000	125.0000	 10.0000	 0.230213969946	
0.000000	 12.0000	1250.000	125.0000	  1.0000	 0.019472862421	
0.000000	 12.0000	1250.000	125.0000	  4.0000	 0.015262723657	
0.000000	 12.0000	1250.000	125.0000	 10.0000	 0.006977546734	
0.000000	 14.0000	 130.000	125.0000	  1.0000	 0.472426905974	
0.000000	 14.0000	 130.000	125.0000	  4.0000	 0.409132054686	
0.000000	 14.0000	 130.000	125.0000	 10.0000	 0.380008372278	
0.000000	 14.0000	 500.000	125.0000	  1.0000	 0.129558556852	
0.000000	 14.0000	 500.000	125.0000	  4.0000	 0.117175213993	
0.000000	 14.0000	 500.000	125.0000	 10.0000	 0.099704630673	
0.000000	 14.0000	1250.000	125.0000	  1.0000	 0.034367296384	
0.000000	 14.0000	1250.000	125.0000	  4.0000	 0.033665632592	
0.000000	 14.0000	1250.000	125.0000	 10.0000	 0.032818898833	
0.000000	 16.0000	 130.000	125.0000	  1.0000	 0.406559362571	
0.000000	 16.0000	 130.000	125.0000	  4.0000	 0.346810217497	
0.000000	 16.0000	 130.000	125.0000	 10.0000	 0.272526854916	
0.000000	 16.0000	 500.000	125.0000	  1.0000	 0.011924977749	
0.000000	 16.0000	 500.000	125.0000	  4.0000	 0.000514113517	
0.000000	 16.0000	 500.000	125.0000	 10.0000	 0.021430550161	
0.000000	 16.0000	1250.000	125.0000	  1.0000	 0.012748838562	
0.000000	 16.0000	1250.000	125.0000	  4.0000	 0.011258430372	
0.000000	 16.0000	1250.000	125.0000	 10.0000	 0.010081440134	
0.000000	 18.0000	 130.000	125.0000	  1.0000	 0.338394802897	
0.000000	 18.0000	 130.000	125.0000	  4.0000	 0.240687061859	
0.000000	 18.0000	 130.000	125.0000	 10.0000	 0.160179527833	
0.000000	 18.0000	 500.000	125.0000	  1.0000	 0.011604046798	
0.000000	 18.0000	 500.000	125.0000	  4.0000	 0.020968444715	
0.000000	 18.0000	 500.000	125.0000	 10.0000	 0.027112920677	
0.000000	 18.0000	1250.000	125.0000	  1.0000	 0.055404784502	
0.000000	 18.0000	1250.000	125.0000	  4.0000	 0.055169507659	
0.000000	 18.0000	1250.000	125.0000	 10.0000	 0.054947138191	
0.000000	 20.0000	 130.000	125.0000	  1.0000	 0.268042519136	
0.000000	 20.0000	 130.000	125.0000	  4.0000	 0.138465362783	
0.000000	 20.0000	 130.000	125.0000	 10.0000	 0.052875061419	
0.000000	 20.0000	 500.000	125.0000	  1.0000	 0.093174005858	
0.000000	 20.0000	 500.000	125.0000	  4.0000	 0.092350897938	
0.000000	 20.0000	 500.000	125.0000	 10.0000	 0.091790943181	
0.000000	 20.0000	1250.000	125.0000	  1.0000	 0.081547250983	
0.000000	 20.0000	1250.000	125.0000	  4.0000	 0.081438781458	
0.000000	 20.0000	1250.000	125.0000	 10.0000	 0.081363750902	
0.000000	 22.0000	 130.000	125.0000	  1.0000	 0.168261018411	
0.000000	 22.0000	 130.000	125.0000	  4.0000	 0.044494086328	
0.000000	 22.0000	 130.000	125.0000	 10.0000	 0.046366271115	
0.000000	 22.0000	 500.000	125.0000	  1.0000	 0.122862117286	
0.000000	 22.0000	 500.000	125.0000	  4.0000	 0.122743282414	
0.000000	 22.0000	 500.000	125.0000	 10.0000	 0.122888514797	
0.000000	 22.0000	1250.000	125.0000	  1.0000	 0.118399984419	
0.000000	 22.0000	1250.000	125.0000	  4.0000	 0.118356204670	
